*******************************************************************************
 Revised: July 31, 2013                  Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised Aug 15, 2018):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean temperature, K      = 270             Volume, km^3    = 1.08321 x 10^12
  Mean effect. IR temp, K  = 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Tue May  5 03:40:35 2020 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Earth (399)                     {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2019-Oct-15 00:00:00.0000 TDB
Stop  time      : A.D. 2149-Oct-15 00:00:00.0000 TDB
Step-size       : 138240 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : AU-D                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),        delta-T,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2479123.500000000, A.D. 2075-Jul-05 00:00:00.0000,      69.184010,  2.134182552276148E-01, -9.940328254411844E-01,  1.709211384846879E-04,  1.654212291358474E-02,  3.539797013893078E-03, -7.924699518653666E-07,
2479219.500000000, A.D. 2075-Oct-09 00:00:00.0000,      69.182353,  9.661452933866475E-01,  2.551368293694706E-01, -6.262110042445679E-05, -4.672982999904467E-03,  1.657630396920391E-02, -2.826417610764065E-06,
2479315.500000000, A.D. 2076-Jan-13 00:00:00.0000,      69.184263, -3.620682520048444E-01,  9.144277997505136E-01, -1.496710681351440E-04, -1.627384049464264E-02, -6.405312304820041E-03,  1.239222711852029E-06,
2479411.500000000, A.D. 2076-Apr-18 00:00:00.0000,      69.185607, -8.881036894170230E-01, -4.681530061092846E-01,  9.342562770013904E-05,  7.741008127551546E-03, -1.527796365247794E-02,  2.727979760984910E-06,
2479507.500000000, A.D. 2076-Jul-23 00:00:00.0000,      69.183486,  5.078659756859064E-01, -8.798854199625757E-01,  1.484211364285432E-04,  1.462375010423568E-02,  8.529798797708451E-03, -2.065192884184904E-06,
2479603.500000000, A.D. 2076-Oct-27 00:00:00.0000,      69.182458,  8.298865193345090E-01,  5.470785809923782E-01, -1.114096228454764E-04, -9.751757575361524E-03,  1.430591032813603E-02, -1.964603816100415E-06,
2479699.500000000, A.D. 2077-Jan-31 00:00:00.0000,      69.184777, -6.420856388517998E-01,  7.471956078402320E-01, -1.198824062465790E-04, -1.332388448817818E-02, -1.128311061205658E-02,  1.682504911422187E-06,
2479795.500000000, A.D. 2077-May-07 00:00:00.0000,      69.185399, -7.004444885414569E-01, -7.260390391902408E-01,  1.372325912173204E-04,  1.209827799164971E-02, -1.200459648621888E-02,  2.476742016921239E-06,
2479891.500000000, A.D. 2077-Aug-11 00:00:00.0000,      69.183014,  7.523760576123411E-01, -6.792001433589638E-01,  1.093543265098060E-04,  1.125374239146853E-02,  1.270077961507821E-02, -3.026492100776321E-06,
2479987.500000000, A.D. 2077-Nov-15 00:00:00.0000,      69.182722,  6.066735371348050E-01,  7.815073670495958E-01, -1.481507641794949E-04, -1.387477656979091E-02,  1.048986913812049E-02, -1.027196008445295E-06,
2480083.500000000, A.D. 2078-Feb-19 00:00:00.0000,      69.185205, -8.528974393541315E-01,  4.994496067746860E-01, -7.558803770969068E-05, -8.967701789946395E-03, -1.491568703164263E-02,  2.144365013221826E-06,
2480179.500000000, A.D. 2078-May-26 00:00:00.0000,      69.185058, -4.422772009751085E-01, -9.111292540308930E-01,  1.694482355391388E-04,  1.519242548492834E-02, -7.574906279615634E-03,  1.740221590630544E-06,
2480275.500000000, A.D. 2078-Aug-30 00:00:00.0000,      69.182639,  9.224123385668277E-01, -4.112443778732242E-01,  5.836347906392035E-05,  6.732148140012092E-03,  1.564446723159845E-02, -3.498266901813318E-06,
2480371.500000000, A.D. 2078-Dec-04 00:00:00.0000,      69.183117,  3.190147514226134E-01,  9.327567014067842E-01, -1.698991810694465E-04, -1.656487473466224E-02,  5.504408266185290E-03, -1.826511607927784E-07,
2480467.500000000, A.D. 2079-Mar-10 00:00:00.0000,      69.185512, -9.727704025818416E-01,  1.983556057611179E-01, -2.247892443865142E-05, -3.710708288789248E-03, -1.692537984498959E-02,  2.573768634919684E-06,
2480563.500000000, A.D. 2079-Jun-14 00:00:00.0000,      69.184611, -1.402549005949721E-01, -1.005774348555768E+00,  1.837859800185025E-04,  1.675345791888843E-02, -2.440394488170252E-03,  5.898756871367210E-07,
2480659.500000000, A.D. 2079-Sep-18 00:00:00.0000,      69.182396,  9.999940390300044E-01, -1.022429879280947E-01, -7.510658854763288E-07,  1.476886225991031E-03,  1.704844576419813E-02, -3.431942250661930E-06,
2480755.500000000, A.D. 2079-Dec-23 00:00:00.0000,      69.183613, -2.970795690388104E-03,  9.837262852108294E-01, -1.744454364080071E-04, -1.749137367166458E-02, -1.173956133943670E-04,  5.295711902498656E-07,
2480851.500000000, A.D. 2080-Mar-28 00:00:00.0000,      69.185663, -9.902709533857520E-01, -1.237256154355043E-01,  3.618739308976168E-05,  1.859673235931729E-03, -1.713723041611401E-02,  2.921405662349596E-06,
2480947.500000000, A.D. 2080-Jul-02 00:00:00.0000,      69.184102,  1.755699237185084E-01, -1.001370677820252E+00,  1.806122667742886E-04,  1.665936072472794E-02,  2.905033624496448E-03, -8.104428734709635E-07,
2481043.500000000, A.D. 2080-Oct-06 00:00:00.0000,      69.182319,  9.760741618942747E-01,  2.170667500795894E-01, -5.925939760064429E-05, -4.007453323535790E-03,  1.672965727902501E-02, -2.877857082431446E-06,
2481139.500000000, A.D. 2081-Jan-10 00:00:00.0000,      69.184149, -3.245416007815890E-01,  9.283321887008603E-01, -1.597618997781662E-04, -1.652689742193300E-02, -5.745611786730892E-03,  1.110259535007190E-06,
2481235.500000000, A.D. 2081-Apr-16 00:00:00.0000,      69.185638, -9.050590354869602E-01, -4.329718038554952E-01,  9.437408028779600E-05,  7.151756986130070E-03, -1.558382402003659E-02,  3.029003863211911E-06,
2481331.500000000, A.D. 2081-Jul-21 00:00:00.0000,      69.183591,  4.742656580275572E-01, -8.986072107430171E-01,  1.592071177937262E-04,  1.492998462370910E-02,  7.961672872080949E-03, -2.169229465363810E-06,
2481427.500000000, A.D. 2081-Oct-25 00:00:00.0000,      69.182417,  8.515232877315837E-01,  5.140226515000190E-01, -1.136513280074285E-04, -9.163807010502557E-03,  1.466641340615596E-02, -2.092946119273214E-06,
2481523.500000000, A.D. 2082-Jan-29 00:00:00.0000,      69.184665, -6.110282791328180E-01,  7.724371957792868E-01, -1.310717832998723E-04, -1.377739646246636E-02, -1.074399554546377E-02,  1.692996179383076E-06,
2481619.500000000, A.D. 2082-May-05 00:00:00.0000,      69.185451, -7.274367175526878E-01, -6.981430773254536E-01,  1.429663706180227E-04,  1.163934895583835E-02, -1.247506421335215E-02,  2.686732930961957E-06,
2481715.500000000, A.D. 2082-Aug-09 00:00:00.0000,      69.183121,  7.262797940815121E-01, -7.075466006212886E-01,  1.187237913370969E-04,  1.172158665768935E-02,  1.225212940204403E-02, -3.158767922027847E-06,
2481811.500000000, A.D. 2082-Nov-13 00:00:00.0000,      69.182673,  6.378751394318891E-01,  7.569530048525802E-01, -1.567969741018439E-04, -1.343083821062406E-02,  1.102554673619550E-02, -1.230449166056573E-06,
2481907.500000000, A.D. 2083-Feb-17 00:00:00.0000,      69.185113, -8.317004753600772E-01,  5.331616097049433E-01, -8.741653305521813E-05, -9.567719325747898E-03, -1.455592098637255E-02,  2.309537019017403E-06,
2482003.500000000, A.D. 2083-May-24 00:00:00.0000,      69.185120, -4.765812278907493E-01, -8.931992093964596E-01,  1.803525253296968E-04,  1.490346518674092E-02, -8.159713985841529E-03,  1.897496039419823E-06,
2482099.500000000, A.D. 2083-Aug-28 00:00:00.0000,      69.182734,  9.063864830166153E-01, -4.465608261848239E-01,  6.795741614193000E-05,  7.321356128719359E-03,  1.536024168508614E-02, -3.643002504129886E-06,
2482195.500000000, A.D. 2083-Dec-02 00:00:00.0000,      69.183071,  3.565499366966767E-01,  9.194359018238660E-01, -1.814734286543188E-04, -1.631756601065357E-02,  6.160693988408873E-03, -3.930742499637046E-07,
2482291.500000000, A.D. 2084-Mar-07 00:00:00.0000,      69.185442, -9.635400134163804E-01,  2.369217556054395E-01, -3.085486280427179E-05, -4.388882309048501E-03, -1.677949445570243E-02,  2.883982265860905E-06,
2482387.500000000, A.D. 2084-Jun-11 00:00:00.0000,      69.184672, -1.783981690299714E-01, -9.994588710807789E-01,  1.986681684090528E-04,  1.665947305742175E-02, -3.082206014021783E-03,  6.650742433012510E-07,
2482483.500000000, A.D. 2084-Sep-15 00:00:00.0000,      69.182476,  9.958461881656909E-01, -1.409261342372146E-01,  7.966984039031373E-06,  2.131325240330940E-03,  1.696185302639331E-02, -3.533124892281800E-06,
2482579.500000000, A.D. 2084-Dec-20 00:00:00.0000,      69.183570,  3.691497478918724E-02,  9.832207115081016E-01, -1.881610171182111E-04, -1.747114593015696E-02,  5.864911514147145E-04,  3.211685838373424E-07,
2482675.500000000, A.D. 2085-Mar-26 00:00:00.0000,      69.185612, -9.937874918007987E-01, -8.436382915825046E-02,  3.034413053858316E-05,  1.177133809394799E-03, -1.721524045542980E-02,  3.335078007072834E-06,
2482771.500000000, A.D. 2085-Jun-30 00:00:00.0000,      69.184161,  1.374197720468241E-01, -1.007233947608694E+00,  1.959999924815606E-04,  1.676711535300951E-02,  2.266946214394360E-03, -7.935175664220297E-07,
2482867.500000000, A.D. 2085-Oct-04 00:00:00.0000,      69.182374,  9.844176456314532E-01,  1.788727780538345E-01, -5.389142482103058E-05, -3.352185970880835E-03,  1.685474113073883E-02, -2.961928990323007E-06,
2482963.500000000, A.D. 2086-Jan-08 00:00:00.0000,      69.184106, -2.865885966439020E-01,  9.406934532860143E-01, -1.754073223748560E-04, -1.673840485113882E-02, -5.073937088162269E-03,  1.000313875260757E-06,
2483059.500000000, A.D. 2086-Apr-14 00:00:00.0000,      69.185615, -9.207143272972489E-01, -3.970381188951811E-01,  9.235970075860621E-05,  6.536859455897107E-03, -1.587084124538016E-02,  3.444457995947540E-06,
2483155.500000000, A.D. 2086-Jul-19 00:00:00.0000,      69.183638,  4.398891952436876E-01, -9.161144992614587E-01,  1.732312079089075E-04,  1.522735758798471E-02,  7.386957315214663E-03, -2.164987811416357E-06,
2483251.500000000, A.D. 2086-Oct-23 00:00:00.0000,      69.182436,  8.717383185992802E-01,  4.801888479494002E-01, -1.111371547878264E-04, -8.575190852600185E-03,  1.499744595647864E-02, -2.165553073891517E-06,
2483347.500000000, A.D. 2087-Jan-27 00:00:00.0000,      69.184633, -5.790917091376894E-01,  7.962927802603968E-01, -1.444622560402971E-04, -1.419693534972439E-02, -1.018001593182441E-02,  1.701983523919143E-06,
2483443.500000000, A.D. 2087-May-03 00:00:00.0000,      69.185452, -7.534995122190049E-01, -6.691541618487402E-01,  1.454261675770142E-04,  1.115011038324371E-02, -1.293548534272918E-02,  3.042775808670881E-06,
2483539.500000000, A.D. 2087-Aug-07 00:00:00.0000,      69.183144,  6.989803155611068E-01, -7.350229608660590E-01,  1.316141357247269E-04,  1.218300813825091E-02,  1.179462955372085E-02, -3.170638684546478E-06,
2483635.500000000, A.D. 2087-Nov-11 00:00:00.0000,      69.182663,  6.679312902658591E-01,  7.312147217734583E-01, -1.585176233792482E-04, -1.297572990481979E-02,  1.153367167358071E-02, -1.328460509465933E-06,
2483731.500000000, A.D. 2088-Feb-15 00:00:00.0000,      69.185095, -8.092212829102367E-01,  5.659149586116647E-01, -9.764511553629615E-05, -1.014433242240905E-02, -1.416115208396487E-02,  2.462489601392474E-06,
2483827.500000000, A.D. 2088-May-21 00:00:00.0000,      69.185137, -5.103448213770716E-01, -8.739067036951805E-01,  1.862022693503454E-04,  1.458396507090854E-02, -8.744865127090839E-03,  2.086254035229754E-06,
2483923.500000000, A.D. 2088-Aug-25 00:00:00.0000,      69.182736,  8.889644641466932E-01, -4.813168670844067E-01,  7.686466877368387E-05,  7.905946341845584E-03,  1.506613437210957E-02, -3.623802375853626E-06,
2484019.500000000, A.D. 2088-Nov-29 00:00:00.0000,      69.183035,  3.933934661219225E-01,  9.046573156895534E-01, -1.874744509080521E-04, -1.604940359093153E-02,  6.793734252385896E-03, -5.780577873148834E-07,
2484115.500000000, A.D. 2089-Mar-05 00:00:00.0000,      69.185435, -9.527625636323578E-01,  2.750190889997550E-01, -3.882613976021793E-05, -5.056400801791947E-03, -1.659383416570815E-02,  3.182010369724995E-06,
2484211.500000000, A.D. 2089-Jun-09 00:00:00.0000,      69.184710, -2.162990520767274E-01, -9.916938523432279E-01,  2.094748880518494E-04,  1.653799339750454E-02, -3.732869116800897E-03,  6.921160073472245E-07,
2484307.500000000, A.D. 2089-Sep-13 00:00:00.0000,      69.182458,  9.902516972425288E-01, -1.795111868982360E-01,  1.415503280392258E-05,  2.783277240839378E-03,  1.686286227105845E-02, -3.573476118828350E-06,
2484403.500000000, A.D. 2089-Dec-18 00:00:00.0000,      69.183509,  7.669679592473301E-02,  9.810734553752781E-01, -1.999519657427269E-04, -1.742371074552831E-02,  1.275883864071521E-03,  1.038073520879361E-07,
2484499.500000000, A.D. 2090-Mar-24 00:00:00.0000,      69.185624, -9.956581516070103E-01, -4.503998809576319E-02,  2.576061058281290E-05,  4.924412686382188E-04, -1.725357034683009E-02,  3.671890008137785E-06,
2484595.500000000, A.D. 2090-Jun-28 00:00:00.0000,      69.184215,  9.911866494503196E-02, -1.011692464009213E+00,  2.082541357292327E-04,  1.685101888474004E-02,  1.613135667424249E-03, -8.636518274741123E-07,
2484691.500000000, A.D. 2090-Oct-02 00:00:00.0000,      69.182331,  9.913556803850122E-01,  1.402682664183829E-01, -5.063024697621488E-05, -2.695613325111699E-03,  1.696633324695581E-02, -3.112536196149776E-06,
2484787.500000000, A.D. 2091-Jan-06 00:00:00.0000,      69.184036, -2.482429370857968E-01,  9.514200907432114E-01, -1.911915587246330E-04, -1.692018955250177E-02, -4.406723477459016E-03,  8.231218993379885E-07,
2484883.500000000, A.D. 2091-Apr-12 00:00:00.0000,      69.185652, -9.348950471903289E-01, -3.606016223880947E-01,  9.091777781297429E-05,  5.906282722736951E-03, -1.612082011584362E-02,  3.745265480660840E-06,
2484979.500000000, A.D. 2091-Jul-17 00:00:00.0000,      69.183697,  4.048077584954359E-01, -9.323647556122929E-01,  1.882651091904112E-04,  1.550801778021696E-02,  6.789634888778080E-03, -2.264538659099752E-06,
2485075.500000000, A.D. 2091-Oct-21 00:00:00.0000,      69.182374,  8.906687660127335E-01,  4.455333080144079E-01, -1.103795814318388E-04, -7.981211679559178E-03,  1.531618835361619E-02, -2.447213721074670E-06,
2485171.500000000, A.D. 2092-Jan-25 00:00:00.0000,      69.184562, -5.462687398776652E-01,  8.187803907415145E-01, -1.596942284230081E-04, -1.458617591446670E-02, -9.609660905915333E-03,  1.637878392294290E-06,
2485267.500000000, A.D. 2092-Apr-30 00:00:00.0000,      69.185508, -7.783536903293817E-01, -6.391697466549093E-01,  1.488354332678305E-04,  1.063454965992512E-02, -1.336672467066275E-02,  3.225858713701691E-06,
2485363.500000000, A.D. 2092-Aug-04 00:00:00.0000,      69.183210,  6.706672509771741E-01, -7.614129408799335E-01,  1.469795229435204E-04,  1.263571180473670E-02,  1.131198956214952E-02, -3.261479176489459E-06,
2485459.500000000, A.D. 2092-Nov-08 00:00:00.0000,      69.182595,  6.970488514641968E-01,  7.043438611928131E-01, -1.603404733459505E-04, -1.251055392761181E-02,  1.203031190419695E-02, -1.720858780768608E-06,
2485555.500000000, A.D. 2093-Feb-12 00:00:00.0000,      69.185026, -7.853873178885832E-01,  5.977573289491190E-01, -1.122818926539317E-04, -1.069537799617406E-02, -1.375003408206539E-02,  2.529023305558856E-06,
2485651.500000000, A.D. 2093-May-19 00:00:00.0000,      69.185211, -5.432117942196866E-01, -8.532734720252079E-01,  1.928535536769340E-04,  1.423158580890876E-02, -9.311362192826668E-03,  2.158477277770744E-06,
2485747.500000000, A.D. 2093-Aug-23 00:00:00.0000,      69.182806,  8.703046954585003E-01, -5.153182194047567E-01,  9.005055032944466E-05,  8.488865947617849E-03,  1.474521631688933E-02, -3.722342496221654E-06,
2485843.500000000, A.D. 2093-Nov-27 00:00:00.0000,      69.182961,  4.297514865760730E-01,  8.884846472999729E-01, -1.950172504712760E-04, -1.576744281225812E-02,  7.419031203246590E-03, -9.949566054547100E-07,
2485939.500000000, A.D. 2094-Mar-03 00:00:00.0000,      69.185378, -9.403904858753311E-01,  3.126472768397985E-01, -5.052207519171693E-05, -5.705321085146974E-03, -1.638554777103057E-02,  3.378455042316855E-06,
2486035.500000000, A.D. 2094-Jun-07 00:00:00.0000,      69.184800, -2.537771032963057E-01, -9.824404504243022E-01,  2.183669009221398E-04,  1.637866469010455E-02, -4.376267395676357E-03,  6.955153343880585E-07,
2486131.500000000, A.D. 2094-Sep-11 00:00:00.0000,      69.182521,  9.832182713125446E-01, -2.178830286490015E-01,  2.450040371892727E-05,  3.442901588680821E-03,  1.673765040787849E-02, -3.682283066407907E-06,
2486227.500000000, A.D. 2094-Dec-16 00:00:00.0000,      69.183435,  1.164781651735766E-01,  9.773994471386392E-01, -2.102835594417521E-04, -1.736130703921055E-02,  1.963230718242888E-03, -2.264781394848324E-07,
2486323.500000000, A.D. 2095-Mar-22 00:00:00.0000,      69.185588, -9.959405873099899E-01, -5.624892295834805E-03,  1.777872056366139E-05, -1.828043333621480E-04, -1.726367019752592E-02,  3.931660166320598E-06,
2486419.500000000, A.D. 2095-Jun-26 00:00:00.0000,      69.184305,  6.061527300074723E-02, -1.014614851957921E+00,  2.204506869854455E-04,  1.689706069554327E-02,  9.529992283897515E-04, -8.674895317780204E-07,
2486515.500000000, A.D. 2095-Sep-30 00:00:00.0000,      69.182382,  9.967809016409539E-01,  1.014114522578611E-01, -4.475003068289597E-05, -2.023344388128942E-03,  1.705657614498665E-02, -3.273567578601338E-06,
2486611.500000000, A.D. 2096-Jan-04 00:00:00.0000,      69.183975, -2.094189268871309E-01,  9.607596989155188E-01, -2.032268088455251E-04, -1.708605684940112E-02, -3.735612680277887E-03,  6.498230576969974E-07,
2486707.500000000, A.D. 2096-Apr-09 00:00:00.0000,      69.185631, -9.476561108623793E-01, -3.234448342843191E-01,  8.797133384786080E-05,  5.274755907359444E-03, -1.634173033919932E-02,  3.999237726181819E-06,
2486803.500000000, A.D. 2096-Jul-14 00:00:00.0000,      69.183776,  3.690481043944623E-01, -9.471405657573156E-01,  2.003857957897534E-04,  1.575568992980796E-02,  6.175011440288254E-03, -2.275914931858275E-06,
2486899.500000000, A.D. 2096-Oct-18 00:00:00.0000,      69.182414,  9.082021187295182E-01,  4.102563292756288E-01, -1.080515280934197E-04, -7.366193075012418E-03,  1.561839936572778E-02, -2.643216037704234E-06,
2486995.500000000, A.D. 2097-Jan-22 00:00:00.0000,      69.184514, -5.125680533123429E-01,  8.401144800485217E-01, -1.728140649895982E-04, -1.496126851291552E-02, -9.030865955106635E-03,  1.618404213995131E-06,
2487091.500000000, A.D. 2097-Apr-28 00:00:00.0000,      69.185500, -8.020312949640384E-01, -6.080893776777013E-01,  1.522071002265132E-04,  1.011048335271611E-02, -1.377060475539496E-02,  3.456357488665237E-06,
2487187.500000000, A.D. 2097-Aug-02 00:00:00.0000,      69.183275,  6.413364824000826E-01, -7.865902706776788E-01,  1.597863881269650E-04,  1.306138513461059E-02,  1.080231811433470E-02, -3.287317783812937E-06,
2487283.500000000, A.D. 2097-Nov-06 00:00:00.0000,      69.182611,  7.250763071283514E-01,  6.763811153596303E-01, -1.639493723743924E-04, -1.202003034354618E-02,  1.251787500253032E-02, -1.975168970412284E-06,
2487379.500000000, A.D. 2098-Feb-10 00:00:00.0000,      69.184991, -7.603618448065861E-01,  6.287039498977742E-01, -1.247003874315582E-04, -1.123584195243575E-02, -1.332793548581579E-02,  2.695645304748289E-06,
2487475.500000000, A.D. 2098-May-17 00:00:00.0000,      69.185220, -5.752459088377384E-01, -8.313488101901493E-01,  1.999519881333849E-04,  1.386245387709375E-02, -9.852967096669695E-03,  2.291710965590883E-06,
2487571.500000000, A.D. 2098-Aug-21 00:00:00.0000,      69.182844,  8.502892127583316E-01, -5.485149360613735E-01,  1.009362239175500E-04,  9.054337236665634E-03,  1.438986172138230E-02, -3.749634235066218E-06,
2487667.500000000, A.D. 2098-Nov-25 00:00:00.0000,      69.182951,  4.653738558973953E-01,  8.708692170756421E-01, -2.043167716924620E-04, -1.545975858095082E-02,  8.043666364098128E-03, -1.271177135577729E-06,
2487763.500000000, A.D. 2099-Mar-01 00:00:00.0000,      69.185369, -9.267011775454179E-01,  3.497089057360488E-01, -6.114817164002848E-05, -6.346905682786399E-03, -1.616335528650237E-02,  3.657636152881821E-06,
2487859.500000000, A.D. 2099-Jun-05 00:00:00.0000,      69.184817, -2.909739320831817E-01, -9.717342548207055E-01,  2.296945747653169E-04,  1.619481220547001E-02, -5.001155511182633E-03,  7.565159479707815E-07,
2487955.500000000, A.D. 2099-Sep-09 00:00:00.0000,      69.182522,  9.745530123373503E-01, -2.559324743486741E-01,  3.352133765392911E-05,  4.097261883218141E-03,  1.657516540903784E-02, -3.776824849537166E-06,
2488051.500000000, A.D. 2099-Dec-14 00:00:00.0000,      69.183408,  1.559427324596916E-01,  9.721440020109037E-01, -2.225431059235939E-04, -1.727346314517811E-02,  2.658022333932136E-03, -4.695030796377086E-07,
2488147.500000000, A.D. 2100-Mar-20 00:00:00.0000,      69.185599, -9.948081821779857E-01,  3.367740383370692E-02,  1.206512211509136E-05, -8.549329943908334E-04, -1.725891140194647E-02,  4.246028451747343E-06,
2488243.500000000, A.D. 2100-Jun-24 00:00:00.0000,      69.184325,  2.199228086156900E-02, -1.016034696399525E+00,  2.350296181052130E-04,  1.691445476772191E-02,  3.043108994397418E-04, -8.836275155877592E-07,
2488339.500000000, A.D. 2100-Sep-28 00:00:00.0000,      69.182355,  1.000559158729955E+00,  6.244752212684788E-02, -3.810332848645023E-05, -1.344997111397039E-03,  1.710870423133827E-02, -3.445416028480134E-06,
2488435.500000000, A.D. 2101-Jan-02 00:00:00.0000,      69.183933, -1.703365725537021E-01,  9.685342222732195E-01, -2.187594069582815E-04, -1.722961435847234E-02, -3.048844276529330E-03,  4.661929248931012E-07,
2488531.500000000, A.D. 2101-Apr-08 00:00:00.0000,      69.185660, -9.589840585562313E-01, -2.859599493481063E-01,  8.506388294742353E-05,  4.642862157203619E-03, -1.654878427008588E-02,  4.297884429619812E-06,
2488627.500000000, A.D. 2101-Jul-13 00:00:00.0000,      69.183805,  3.328632855116929E-01, -9.605024229886826E-01,  2.154753852079327E-04,  1.597139976275799E-02,  5.563069385424845E-03, -2.298076468856977E-06,
2488723.500000000, A.D. 2101-Oct-17 00:00:00.0000,      69.182355,  9.242516728487474E-01,  3.743147180872746E-01, -1.062002863265546E-04, -6.732869000057123E-03,  1.588559877194107E-02, -2.925157687548324E-06,
2488819.500000000, A.D. 2102-Jan-21 00:00:00.0000,      69.184461, -4.780687374526744E-01,  8.600268648121524E-01, -1.905710617195966E-04, -1.532125019020698E-02, -8.430462830256698E-03,  1.600076005141368E-06,
2488915.500000000, A.D. 2102-Apr-27 00:00:00.0000,      69.185557, -8.244198319756219E-01, -5.763467579833668E-01,  1.521967685903591E-04,  9.582292966610350E-03, -1.416114805171323E-02,  3.664211221964463E-06,
2489011.500000000, A.D. 2102-Aug-01 00:00:00.0000,      69.183305,  6.111396746275227E-01, -8.106465895676319E-01,  1.745966536585664E-04,  1.345512282159192E-02,  1.028393744030843E-02, -3.262123345902227E-06,
2489107.500000000, A.D. 2102-Nov-05 00:00:00.0000,      69.182520,  7.519580806861873E-01,  6.471906886076914E-01, -1.644065459250503E-04, -1.149997705268848E-02,  1.297932512760404E-02, -2.329094260499310E-06,
2489203.500000000, A.D. 2103-Feb-09 00:00:00.0000,      69.184946, -7.341444982939388E-01,  6.585472313489741E-01, -1.404845039180651E-04, -1.177027337158294E-02, -1.288008940587052E-02,  2.804036650431477E-06,
2489299.500000000, A.D. 2103-May-16 00:00:00.0000,      69.185299, -6.063615716477029E-01, -8.083691241892357E-01,  2.034468241227109E-04,  1.348508843201634E-02, -1.038346826292775E-02,  2.431335795245982E-06,
2489395.500000000, A.D. 2103-Aug-20 00:00:00.0000,      69.182868,  8.290257490170638E-01, -5.809480545944036E-01,  1.151585533791589E-04,  9.592675137190447E-03,  1.401595979438024E-02, -3.723558077948710E-06,
2489491.500000000, A.D. 2103-Nov-24 00:00:00.0000,      69.182845,  5.003230034867917E-01,  8.517424664458668E-01, -2.079241892169585E-04, -1.511382284361230E-02,  8.654099356475138E-03, -1.611513596485575E-06,
2489587.500000000, A.D. 2104-Feb-28 00:00:00.0000,      69.185333, -9.114969618950960E-01,  3.863032206582671E-01, -7.287408394948092E-05, -6.993334383484442E-03, -1.591408553634395E-02,  3.893930427726663E-06,
2489683.500000000, A.D. 2104-Jun-03 00:00:00.0000,      69.184909, -3.276925242155542E-01, -9.596418222813692E-01,  2.357679246531358E-04,  1.600095025922558E-02, -5.618963385541732E-03,  8.314944651727652E-07,
2489779.500000000, A.D. 2104-Sep-07 00:00:00.0000,      69.182547,  9.644699513689275E-01, -2.935371582870974E-01,  4.463622758988864E-05,  4.731361866307588E-03,  1.638589023119078E-02, -3.730103170467094E-06,
2489875.500000000, A.D. 2104-Dec-12 00:00:00.0000,      69.183294,  1.953217868813585E-01,  9.652694656657482E-01, -2.295373439482283E-04, -1.714379213024109E-02,  3.352170792517132E-03, -7.326156840108849E-07,
